StoreID,MSA,City,ST,Zip,ClientVCompetitor,Division
9660001800,SAN DIEGO-CARLSBAD-S,El Cajon,CA,92021,Grocery Client,DivisionH
9660001801,LOS ANGELES-LONG BEA,Baldwin Park,CA,91706,Grocery Client,DivisionH
9660001802,RIVERSIDE-SAN BERNAR,Victorville,CA,92392,Grocery Client,DivisionH
9660001803,RIVERSIDE-SAN BERNAR,Moreno Valley,CA,92553,Grocery Client,DivisionH
9660001804,LOS ANGELES-LONG BEA,Los Angeles,CA,90047,Grocery Client,DivisionH
9660001805,SACRAMENTO--ARDEN-AR,Sacramento,CA,95820,Grocery Client,DivisionH
9660001807,LOS ANGELES-LONG BEA,Fullerton,CA,92832,Grocery Client,DivisionH
9660001813,RIVERSIDE-SAN BERNAR,Coachella,CA,92236,Grocery Client,DivisionH
9660001814,LOS ANGELES-LONG BEA,Stanton,CA,90680,Grocery Client,DivisionH
9660001815,"HANFORD-CORCORAN, CA",Hanford,CA,93230,Grocery Client,DivisionH
9660001816,SACRAMENTO--ARDEN-AR,Sacramento,CA,95823,Grocery Client,DivisionH
9660001817,LOS ANGELES-LONG BEA,Wilmington,CA,90744,Grocery Client,DivisionH
9660001818,LOS ANGELES-LONG BEA,Whittier,CA,90605,Grocery Client,DivisionH
9660001819,LOS ANGELES-LONG BEA,Long Beach,CA,90804,Grocery Client,DivisionH
9660001820,SAN DIEGO-CARLSBAD-S,San Diego,CA,92114,Grocery Client,DivisionH
9660001821,SAN FRANCISCO-OAKLAN,Pittsburg,CA,94565,Grocery Client,DivisionH
9660001822,RIVERSIDE-SAN BERNAR,Indio,CA,92201,Grocery Client,DivisionH
9660001823,LOS ANGELES-LONG BEA,Los Angeles,CA,90042,Grocery Client,DivisionH
9660001824,"SALINAS, CA",Salinas,CA,93905,Grocery Client,DivisionH
9660001825,LOS ANGELES-LONG BEA,Los Angeles,CA,90017,Grocery Client,DivisionH
9660001826,SANTA BARBARA-SANTA,Lompoc,CA,93436,Grocery Client,DivisionH
9660001827,LOS ANGELES-LONG BEA,Signal Hill,CA,90755,Grocery Client,DivisionH
9660001828,"BAKERSFIELD, CA",Bakersfield,CA,93312,Grocery Client,DivisionH
9660001829,"EL CENTRO, CA",El Centro,CA,92243,Grocery Client,DivisionH
9660001830,LOS ANGELES-LONG BEA,Hawaiian Gardens,CA,90716,Grocery Client,DivisionH
9660001831,LOS ANGELES-LONG BEA,Los Angeles,CA,90047,Grocery Client,DivisionH
9660001832,LOS ANGELES-LONG BEA,Downey,CA,90242,Grocery Client,DivisionH
9660001833,SANTA BARBARA-SANTA,Santa Maria,CA,93454,Grocery Client,DivisionH
9660001834,SAN DIEGO-CARLSBAD-S,Chula Vista,CA,91911,Grocery Client,DivisionH
9660001835,"EL CENTRO, CA",Calexico,CA,92231,Grocery Client,DivisionH
9660001836,RIVERSIDE-SAN BERNAR,Apple Valley,CA,92308,Grocery Client,DivisionH
9660001837,"VISALIA-PORTERVILLE,",Tulare,CA,93274,Grocery Client,DivisionH
9660001838,"FRESNO, CA",Fresno,CA,93711,Grocery Client,DivisionH
9660001840,RIVERSIDE-SAN BERNAR,Colton,CA,92324,Grocery Client,DivisionH
9660001848,CHICAGO-NAPERVILLE-J,Cicero,IL,60804,Grocery Client,DivisionI
9660001849,CHICAGO-NAPERVILLE-J,Chicago,IL,60636,Grocery Client,DivisionI
9660001850,CHICAGO-NAPERVILLE-J,Alsip,IL,60803,Grocery Client,DivisionI
9660001851,CHICAGO-NAPERVILLE-J,Evanston,IL,60202,Grocery Client,DivisionI
9660001853,CHICAGO-NAPERVILLE-J,Melrose Park,IL,60160,Grocery Client,DivisionI
9660001854,CHICAGO-NAPERVILLE-J,Crest Hill,IL,60403,Grocery Client,DivisionI
9660001856,CHICAGO-NAPERVILLE-J,Oak Forest,IL,60452,Grocery Client,DivisionI
9660001857,CHICAGO-NAPERVILLE-J,Dolton,IL,60419,Grocery Client,DivisionI
9660001858,CHICAGO-NAPERVILLE-J,Chicago,IL,60639,Grocery Client,DivisionI
9660001859,CHICAGO-NAPERVILLE-J,Chicago Heights,IL,60411,Grocery Client,DivisionI
9660001860,CHICAGO-NAPERVILLE-J,Chicago,IL,60620,Grocery Client,DivisionI
9660001861,CHICAGO-NAPERVILLE-J,Hammond,IN,46320,Grocery Client,DivisionI
9660001862,CHICAGO-NAPERVILLE-J,Burbank,IL,60459,Grocery Client,DivisionI
9660001863,CHICAGO-NAPERVILLE-J,Chicago,IL,60609,Grocery Client,DivisionI
9660001864,NON-MET AREA,Albany,OR,97322,Grocery Client,DivisionJ
9660001865,"ANCHORAGE, AK",Anchorage,AK,99508,Grocery Client,DivisionJ
9660001866,SEATTLE-TACOMA-BELLE,Shoreline,WA,98133,Grocery Client,DivisionJ
9660001867,NON-MET AREA,Soldotna,AK,99669,Grocery Client,DivisionJ
9660001868,"ANCHORAGE, AK",Anchorage,AK,99504,Grocery Client,DivisionJ
9660001869,SEATTLE-TACOMA-BELLE,Auburn,WA,98002,Grocery Client,DivisionJ
9660001870,"BEND, OR",Bend,OR,97702,Grocery Client,DivisionJ
9660001871,SEATTLE-TACOMA-BELLE,Bellevue,WA,98007,Grocery Client,DivisionJ
9660001872,MOUNT VERNON-ANACORT,Burlington,WA,98233,Grocery Client,DivisionJ
9660001873,"BELLINGHAM, WA",Bellingham,WA,98229,Grocery Client,DivisionJ
9660001874,SEATTLE-TACOMA-BELLE,Burien,WA,98168,Grocery Client,DivisionJ
9660001875,NON-MET AREA,Brookings,OR,97415,Grocery Client,DivisionJ
9660001876,SEATTLE-TACOMA-BELLE,Renton,WA,98055,Grocery Client,DivisionJ
9660001877,PORTLAND-VANCOUVER-B,Beaverton,OR,97005,Grocery Client,DivisionJ
9660001878,PORTLAND-VANCOUVER-B,Portland,OR,97219,Grocery Client,DivisionJ
9660001879,SEATTLE-TACOMA-BELLE,Bonney Lake,WA,98391,Grocery Client,DivisionJ
9660001880,"COEUR D'ALENE, ID",Coeur D Alene,ID,83815,Grocery Client,DivisionJ
9660001881,NON-MET AREA,Coos Bay,OR,97420,Grocery Client,DivisionJ
9660001882,SEATTLE-TACOMA-BELLE,Covington,WA,98042,Grocery Client,DivisionJ
9660001883,PORTLAND-VANCOUVER-B,Cornelius,OR,97113,Grocery Client,DivisionJ
9660001884,PORTLAND-VANCOUVER-B,Clackamas,OR,97015,Grocery Client,DivisionJ
9660001885,"CORVALLIS, OR",Corvallis,OR,97330,Grocery Client,DivisionJ
9660001886,"ANCHORAGE, AK",Anchorage,AK,99515,Grocery Client,DivisionJ
9660001887,PORTLAND-VANCOUVER-B,Portland,OR,97236,Grocery Client,DivisionJ
9660001888,"SALEM, OR",Salem,OR,97301,Grocery Client,DivisionJ
9660001889,PORTLAND-VANCOUVER-B,Vancouver,WA,98683,Grocery Client,DivisionJ
9660001890,SEATTLE-TACOMA-BELLE,Everett,WA,98208,Grocery Client,DivisionJ
9660001891,SEATTLE-TACOMA-BELLE,Federal Way,WA,98023,Grocery Client,DivisionJ
9660001892,SEATTLE-TACOMA-BELLE,Seattle,WA,98117,Grocery Client,DivisionJ
9660001893,PORTLAND-VANCOUVER-B,Portland,OR,97213,Grocery Client,DivisionJ
9660001894,NON-MET AREA,Grants Pass,OR,97526,Grocery Client,DivisionJ
9660001895,PORTLAND-VANCOUVER-B,Gresham,OR,97080,Grocery Client,DivisionJ
9660001896,PORTLAND-VANCOUVER-B,Portland,OR,97220,Grocery Client,DivisionJ
9660001897,PORTLAND-VANCOUVER-B,Portland,OR,97214,Grocery Client,DivisionJ
9660001898,PORTLAND-VANCOUVER-B,Vancouver,WA,98665,Grocery Client,DivisionJ
9660001899,PORTLAND-VANCOUVER-B,Hillsboro,OR,97123,Grocery Client,DivisionJ
9660001900,PORTLAND-VANCOUVER-B,Portland,OR,97217,Grocery Client,DivisionJ
9660001901,PORTLAND-VANCOUVER-B,Happy Valley,OR,97086,Grocery Client,DivisionJ
9660001902,"IDAHO FALLS, ID",Idaho Falls,ID,83401,Grocery Client,DivisionJ
9660001903,NON-MET AREA,Juneau,AK,99801,Grocery Client,DivisionJ
9660001904,KENNEWICK-RICHLAND-P,Kennewick,WA,99336,Grocery Client,DivisionJ
9660001905,NON-MET AREA,Klamath Falls,OR,97603,Grocery Client,DivisionJ
9660001906,BREMERTON-SILVERDALE,Bremerton,WA,98311,Grocery Client,DivisionJ
9660001907,SEATTLE-TACOMA-BELLE,Kent,WA,98031,Grocery Client,DivisionJ
9660001908,SEATTLE-TACOMA-BELLE,Seattle,WA,98125,Grocery Client,DivisionJ
9660001909,SEATTLE-TACOMA-BELLE,Lynnwood,WA,98036,Grocery Client,DivisionJ
9660001910,"LONGVIEW-KELSO, WA",Longview,WA,98632,Grocery Client,DivisionJ
9660001911,"OLYMPIA, WA",Lacey,WA,98503,Grocery Client,DivisionJ
9660001912,"MEDFORD, OR",Medford,OR,97504,Grocery Client,DivisionJ
9660001913,"MEDFORD, OR",Medford,OR,97501,Grocery Client,DivisionJ
9660001914,"BOISE CITY-NAMPA, ID",Meridian,ID,83642,Grocery Client,DivisionJ
9660001915,PORTLAND-VANCOUVER-B,Vancouver,WA,98684,Grocery Client,DivisionJ
9660001916,SEATTLE-TACOMA-BELLE,Marysville,WA,98270,Grocery Client,DivisionJ
9660001917,SEATTLE-TACOMA-BELLE,Monroe,WA,98272,Grocery Client,DivisionJ
9660001918,"SPOKANE, WA",Spokane,WA,99218,Grocery Client,DivisionJ
9660001919,SEATTLE-TACOMA-BELLE,Kent,WA,98032,Grocery Client,DivisionJ
9660001920,NON-MET AREA,Warrenton,OR,97146,Grocery Client,DivisionJ
9660001921,PORTLAND-VANCOUVER-B,Newberg,OR,97132,Grocery Client,DivisionJ
9660001922,"FAIRBANKS, AK",Fairbanks,AK,99701,Grocery Client,DivisionJ
9660001923,"SALEM, OR",Salem,OR,97303,Grocery Client,DivisionJ
9660001924,"BOISE CITY-NAMPA, ID",Nampa,ID,83651,Grocery Client,DivisionJ
9660001925,NON-MET AREA,Newport,OR,97365,Grocery Client,DivisionJ
9660001926,PORTLAND-VANCOUVER-B,Vancouver,WA,98662,Grocery Client,DivisionJ
9660001927,PORTLAND-VANCOUVER-B,Milwaukie,OR,97267,Grocery Client,DivisionJ
9660001928,PORTLAND-VANCOUVER-B,Oregon City,OR,97045,Grocery Client,DivisionJ
9660001929,PORTLAND-VANCOUVER-B,Portland,OR,97203,Grocery Client,DivisionJ
9660001930,"POCATELLO, ID",Pocatello,ID,83201,Grocery Client,DivisionJ
9660001931,SEATTLE-TACOMA-BELLE,Puyallup,WA,98371,Grocery Client,DivisionJ
9660001932,NON-MET AREA,Roseburg,OR,97471,Grocery Client,DivisionJ
9660001933,PORTLAND-VANCOUVER-B,Portland,OR,97225,Grocery Client,DivisionJ
9660001934,KENNEWICK-RICHLAND-P,Richland,WA,99352,Grocery Client,DivisionJ
9660001935,"EUGENE-SPRINGFIELD,",Eugene,OR,97404,Grocery Client,DivisionJ
9660001936,"EUGENE-SPRINGFIELD,",Springfield,OR,97477,Grocery Client,DivisionJ
9660001938,"SPOKANE, WA",Spokane Valley,WA,99037,Grocery Client,DivisionJ
9660001939,"SALEM, OR",Salem,OR,97302,Grocery Client,DivisionJ
9660001940,PORTLAND-VANCOUVER-B,Portland,OR,97209,Grocery Client,DivisionJ
9660001941,NON-MET AREA,The Dalles,OR,97058,Grocery Client,DivisionJ
9660001942,PORTLAND-VANCOUVER-B,Tigard,OR,97223,Grocery Client,DivisionJ
9660001943,NON-MET AREA,Tillamook,OR,97141,Grocery Client,DivisionJ
9660001944,NON-MET AREA,Twin Falls,ID,83301,Grocery Client,DivisionJ
9660001945,SEATTLE-TACOMA-BELLE,Tacoma,WA,98408,Grocery Client,DivisionJ
9660001946,SEATTLE-TACOMA-BELLE,Tacoma,WA,98405,Grocery Client,DivisionJ
9660001947,SEATTLE-TACOMA-BELLE,Kirkland,WA,98034,Grocery Client,DivisionJ
9660001948,PORTLAND-VANCOUVER-B,Tualatin,OR,97062,Grocery Client,DivisionJ
9660001949,"EUGENE-SPRINGFIELD,",Eugene,OR,97402,Grocery Client,DivisionJ
9660001950,SEATTLE-TACOMA-BELLE,Puyallup,WA,98375,Grocery Client,DivisionJ
9660001951,"BOISE CITY-NAMPA, ID",Boise,ID,83709,Grocery Client,DivisionJ
9660001952,"BOISE CITY-NAMPA, ID",Garden City,ID,83714,Grocery Client,DivisionJ
9660001953,SEATTLE-TACOMA-BELLE,Bothell,WA,98021,Grocery Client,DivisionJ
9660001954,SEATTLE-TACOMA-BELLE,Everett,WA,98208,Grocery Client,DivisionJ
9660001955,SEATTLE-TACOMA-BELLE,Renton,WA,98057,Grocery Client,DivisionJ
9660001956,PORTLAND-VANCOUVER-B,Vancouver,WA,98685,Grocery Client,DivisionJ
9660001957,PORTLAND-VANCOUVER-B,Scappoose,OR,97056,Grocery Client,DivisionJ
9660001958,"EUGENE-SPRINGFIELD,",Florence,OR,97439,Grocery Client,DivisionJ
9660001959,PORTLAND-VANCOUVER-B,Beaverton,OR,97006,Grocery Client,DivisionJ
9660001960,"FAIRBANKS, AK",Fairbanks,AK,99709,Grocery Client,DivisionJ
9660001961,"YAKIMA, WA",Yakima,WA,98908,Grocery Client,DivisionJ
9660001962,PORTLAND-VANCOUVER-B,Wilsonville,OR,97070,Grocery Client,DivisionJ
9660001963,PORTLAND-VANCOUVER-B,Portland,OR,97232,Grocery Client,DivisionJ
9660001965,NON-MET AREA,Shelton,WA,98584,Grocery Client,DivisionJ
9660001966,SEATTLE-TACOMA-BELLE,Spanaway,WA,98387,Grocery Client,DivisionJ
9660001967,SEATTLE-TACOMA-BELLE,Tacoma,WA,98466,Grocery Client,DivisionJ
9660001968,SEATTLE-TACOMA-BELLE,Seattle,WA,98107,Grocery Client,DivisionJ
9660001969,"BOISE CITY-NAMPA, ID",Boise,ID,83705,Grocery Client,DivisionJ
9660001970,PORTLAND-VANCOUVER-B,Battle Ground,WA,98604,Grocery Client,DivisionJ
9660001971,SEATTLE-TACOMA-BELLE,University Place,WA,98467,Grocery Client,DivisionJ
9660001972,"BEND, OR",Redmond,OR,97756,Grocery Client,DivisionJ
9660001973,PORTLAND-VANCOUVER-B,Canby,OR,97013,Grocery Client,DivisionJ
9660001974,NON-MET AREA,Ellensburg,WA,98926,Grocery Client,DivisionJ
9660001975,"ANCHORAGE, AK",Wasilla,AK,99654,Grocery Client,DivisionJ
9660001976,"WENATCHEE, WA",East Wenatchee,WA,98802,Grocery Client,DivisionJ
9660001977,BREMERTON-SILVERDALE,Port Orchard,WA,98366,Grocery Client,DivisionJ
9660001978,"ANCHORAGE, AK",Anchorage,AK,99507,Grocery Client,DivisionJ
9660001979,"SPOKANE, WA",Spokane,WA,99202,Grocery Client,DivisionJ
9660001980,SEATTLE-TACOMA-BELLE,Issaquah,WA,98029,Grocery Client,DivisionJ
9660001981,"OLYMPIA, WA",Tumwater,WA,98512,Grocery Client,DivisionJ
9660001982,PORTLAND-VANCOUVER-B,Wood Village,OR,97060,Grocery Client,DivisionJ
9660001983,PORTLAND-VANCOUVER-B,Hillsboro,OR,97124,Grocery Client,DivisionJ
9660001984,"BOISE CITY-NAMPA, ID",Boise,ID,83705,Grocery Client,DivisionJ
9660001985,PORTLAND-VANCOUVER-B,Sandy,OR,97055,Grocery Client,DivisionJ
9660001986,SEATTLE-TACOMA-BELLE,Redmond,WA,98052,Grocery Client,DivisionJ
9660001987,SEATTLE-TACOMA-BELLE,Sumner,WA,98390,Grocery Client,DivisionJ
9660001988,"BELLINGHAM, WA",Bellingham,WA,98226,Grocery Client,DivisionJ
9660001989,"ANCHORAGE, AK",Eagle River,AK,99577,Grocery Client,DivisionJ
9660001991,SEATTLE-TACOMA-BELLE,Snohomish,WA,98290,Grocery Client,DivisionJ
9660001992,SEATTLE-TACOMA-BELLE,Maple Valley,WA,98038,Grocery Client,DivisionJ
9660001993,PORTLAND-VANCOUVER-B,Vancouver,WA,98661,Grocery Client,DivisionJ
9660001994,"BOISE CITY-NAMPA, ID",Meridian,ID,83646,Grocery Client,DivisionJ
9660001995,SEATTLE-TACOMA-BELLE,Lynnwood,WA,98087,Grocery Client,DivisionJ
9660001996,NON-MET AREA,Scottsburg,IN,47170,Grocery Client,DivisionN
9660001997,"COLUMBUS, IN",Columbus,IN,47201,Grocery Client,DivisionN
9660001998,"LOUISVILLE, KY-IN",Corydon,IN,47112,Grocery Client,DivisionN
9660001999,NON-MET AREA,Osgood,IN,47037,Grocery Client,DivisionN
9660002000,NON-MET AREA,Milan,IN,47031,Grocery Client,DivisionN
9660002002,NON-MET AREA,West Baden Springs,IN,47469,Grocery Client,DivisionN
9660002003,NON-MET AREA,Shoals,IN,47581,Grocery Client,DivisionN
9660002004,NON-MET AREA,Brownstown,IN,47220,Grocery Client,DivisionN
9660002005,NON-MET AREA,Washington,IN,47501,Grocery Client,DivisionN
9660002006,NON-MET AREA,Odon,IN,47562,Grocery Client,DivisionN
9660002008,NON-MET AREA,Petersburg,IN,47567,Grocery Client,DivisionN
9660002009,NON-MET AREA,Seymour,IN,47274,Grocery Client,DivisionN
9660002010,NON-MET AREA,English,IN,47118,Grocery Client,DivisionN
9660002011,"COLUMBUS, IN",Edinburgh,IN,46124,Grocery Client,DivisionN
9660002012,"LOUISVILLE, KY-IN",Floyds Knobs,IN,47119,Grocery Client,DivisionN
9660002013,NON-MET AREA,North Vernon,IN,47265,Grocery Client,DivisionN
9660002014,NON-MET AREA,Vincennes,IN,47591,Grocery Client,DivisionN
9660002015,"LOUISVILLE, KY-IN",Salem,IN,47167,Grocery Client,DivisionN
9660002016,"LOUISVILLE, KY-IN",Sellersburg,IN,47172,Grocery Client,DivisionN
9660002017,NON-MET AREA,Bedford,IN,47421,Grocery Client,DivisionN
9660002018,NON-MET AREA,Seymour,IN,47274,Grocery Client,DivisionN
9660002042,"DENVER-AURORA, CO",Arvada,CO,80003,Grocery Client,DivisionM
9660002043,"DENVER-AURORA, CO",Denver,CO,80220,Grocery Client,DivisionM
9660002044,"COLORADO SPRINGS, CO",Colorado Springs,CO,80904,Grocery Client,DivisionM
9660002045,"DENVER-AURORA, CO",Denver,CO,80219,Grocery Client,DivisionM
9660002046,"DENVER-AURORA, CO",Highlands Ranch,CO,80129,Grocery Client,DivisionM
9660002047,FORT COLLINS-LOVELAN,Fort Collins,CO,80521,Grocery Client,DivisionM
9660002048,"DENVER-AURORA, CO",Aurora,CO,80012,Grocery Client,DivisionM
9660002049,"GREELEY, CO",Greeley,CO,80634,Grocery Client,DivisionM
9660002050,"PUEBLO, CO",Pueblo,CO,81005,Grocery Client,DivisionM
9660002051,"BOULDER, CO",Louisville,CO,80027,Grocery Client,DivisionM
9660002052,"DENVER-AURORA, CO",Aurora,CO,80011,Grocery Client,DivisionM
9660002053,"DENVER-AURORA, CO",Centennial,CO,80015,Grocery Client,DivisionM
9660002054,FORT COLLINS-LOVELAN,Fort Collins,CO,80525,Grocery Client,DivisionM
9660002055,"DENVER-AURORA, CO",Denver,CO,80227,Grocery Client,DivisionM
9660002056,"DENVER-AURORA, CO",Wheat Ridge,CO,80033,Grocery Client,DivisionM
9660002057,"DENVER-AURORA, CO",Denver,CO,80246,Grocery Client,DivisionM
9660002058,"DENVER-AURORA, CO",Arvada,CO,80002,Grocery Client,DivisionM
9660002059,"DENVER-AURORA, CO",Thornton,CO,80233,Grocery Client,DivisionM
9660002060,"DENVER-AURORA, CO",Littleton,CO,80127,Grocery Client,DivisionM
9660002061,"DENVER-AURORA, CO",Denver,CO,80222,Grocery Client,DivisionM
9660002062,"DENVER-AURORA, CO",Highlands Ranch,CO,80126,Grocery Client,DivisionM
9660002063,"BOULDER, CO",Boulder,CO,80301,Grocery Client,DivisionM
9660002064,"DENVER-AURORA, CO",Denver,CO,80218,Grocery Client,DivisionM
9660002065,"DENVER-AURORA, CO",Aurora,CO,80012,Grocery Client,DivisionM
9660002066,"DENVER-AURORA, CO",Lakewood,CO,80227,Grocery Client,DivisionM
9660002067,"GREELEY, CO",Greeley,CO,80631,Grocery Client,DivisionM
9660002068,"BOULDER, CO",Boulder,CO,80305,Grocery Client,DivisionM
9660002069,"DENVER-AURORA, CO",Federal Heights,CO,80260,Grocery Client,DivisionM
9660002070,"DENVER-AURORA, CO",Denver,CO,80224,Grocery Client,DivisionM
9660002071,"DENVER-AURORA, CO",Arvada,CO,80003,Grocery Client,DivisionM
9660002072,"DENVER-AURORA, CO",Centennial,CO,80122,Grocery Client,DivisionM
9660002074,"DENVER-AURORA, CO",Lakewood,CO,80228,Grocery Client,DivisionM
9660002075,"DENVER-AURORA, CO",Littleton,CO,80128,Grocery Client,DivisionM
9660002076,"BOULDER, CO",Longmont,CO,80501,Grocery Client,DivisionM
9660002077,"PUEBLO, CO",Pueblo,CO,81008,Grocery Client,DivisionM
9660002078,FORT COLLINS-LOVELAN,Loveland,CO,80538,Grocery Client,DivisionM
9660002079,"DENVER-AURORA, CO",Arvada,CO,80004,Grocery Client,DivisionM
9660002080,"DENVER-AURORA, CO",Centennial,CO,80122,Grocery Client,DivisionM
9660002081,"DENVER-AURORA, CO",Aurora,CO,80013,Grocery Client,DivisionM
9660002082,"DENVER-AURORA, CO",Littleton,CO,80123,Grocery Client,DivisionM
9660002083,"DENVER-AURORA, CO",Aurora,CO,80011,Grocery Client,DivisionM
9660002084,"COLORADO SPRINGS, CO",Colorado Springs,CO,80918,Grocery Client,DivisionM
9660002085,"DENVER-AURORA, CO",Westminster,CO,80021,Grocery Client,DivisionM
9660002086,"DENVER-AURORA, CO",Denver,CO,80219,Grocery Client,DivisionM
9660002087,"DENVER-AURORA, CO",Wheat Ridge,CO,80212,Grocery Client,DivisionM
9660002088,"COLORADO SPRINGS, CO",Colorado Springs,CO,80906,Grocery Client,DivisionM
9660002089,"DENVER-AURORA, CO",Lakewood,CO,80232,Grocery Client,DivisionM
9660002090,"DENVER-AURORA, CO",Lakewood,CO,80215,Grocery Client,DivisionM
9660002091,"BOULDER, CO",Boulder,CO,80301,Grocery Client,DivisionM
9660002092,"DENVER-AURORA, CO",Westminster,CO,80260,Grocery Client,DivisionM
9660002093,"DENVER-AURORA, CO",Centennial,CO,80122,Grocery Client,DivisionM
9660002094,"DENVER-AURORA, CO",Evergreen,CO,80439,Grocery Client,DivisionM
9660002095,"DENVER-AURORA, CO",Englewood,CO,80110,Grocery Client,DivisionM
9660002096,"DENVER-AURORA, CO",Thornton,CO,80233,Grocery Client,DivisionM
9660002097,"DENVER-AURORA, CO",Aurora,CO,80013,Grocery Client,DivisionM
9660002099,"DENVER-AURORA, CO",Denver,CO,80222,Grocery Client,DivisionM
9660002100,FORT COLLINS-LOVELAN,Fort Collins,CO,80525,Grocery Client,DivisionM
9660002101,FORT COLLINS-LOVELAN,Loveland,CO,80537,Grocery Client,DivisionM
9660002102,"DENVER-AURORA, CO",Parker,CO,80134,Grocery Client,DivisionM
9660002103,"COLORADO SPRINGS, CO",Colorado Springs,CO,80920,Grocery Client,DivisionM
9660002104,"COLORADO SPRINGS, CO",Colorado Springs,CO,80921,Grocery Client,DivisionM
9660002105,"DENVER-AURORA, CO",Littleton,CO,80128,Grocery Client,DivisionM
9660002106,"CHEYENNE, WY",Cheyenne,WY,82009,Grocery Client,DivisionM
9660002107,"BOULDER, CO",Longmont,CO,80501,Grocery Client,DivisionM
9660002108,"DENVER-AURORA, CO",Brighton,CO,80601,Grocery Client,DivisionM
9660002109,"DENVER-AURORA, CO",Golden,CO,80401,Grocery Client,DivisionM
9660002110,"DENVER-AURORA, CO",Denver,CO,80249,Grocery Client,DivisionM
9660002111,"DENVER-AURORA, CO",Aurora,CO,80016,Grocery Client,DivisionM
9660002112,"DENVER-AURORA, CO",Arvada,CO,80007,Grocery Client,DivisionM
9660002113,"DENVER-AURORA, CO",Broomfield,CO,80020,Grocery Client,DivisionM
9660002114,"DENVER-AURORA, CO",Conifer,CO,80433,Grocery Client,DivisionM
9660002115,"DENVER-AURORA, CO",Parker,CO,80134,Grocery Client,DivisionM
9660002116,"DENVER-AURORA, CO",Broomfield,CO,80020,Grocery Client,DivisionM
9660002117,"DENVER-AURORA, CO",Edgewater,CO,80214,Grocery Client,DivisionM
9660002118,"DENVER-AURORA, CO",Castle Pines,CO,80108,Grocery Client,DivisionM
9660002119,"DENVER-AURORA, CO",Commerce City,CO,80022,Grocery Client,DivisionM
9660002120,"DENVER-AURORA, CO",Denver,CO,80207,Grocery Client,DivisionM
9660002121,"DENVER-AURORA, CO",Greenwood Village,CO,80111,Grocery Client,DivisionM
9660002122,FORT COLLINS-LOVELAN,Fort Collins,CO,80525,Grocery Client,DivisionM
9660002123,"COLORADO SPRINGS, CO",Colorado Springs,CO,80923,Grocery Client,DivisionM
9660002124,FORT COLLINS-LOVELAN,Fort Collins,CO,80524,Grocery Client,DivisionM
9660002125,"DENVER-AURORA, CO",Greenwood Village,CO,80111,Grocery Client,DivisionM
9660002126,"DENVER-AURORA, CO",Thornton,CO,80602,Grocery Client,DivisionM
9660002127,"BOULDER, CO",Longmont,CO,80504,Grocery Client,DivisionM
9660002128,"COLORADO SPRINGS, CO",Colorado Springs,CO,80916,Grocery Client,DivisionM
9660002129,"GREELEY, CO",Windsor,CO,80550,Grocery Client,DivisionM
9660002130,"GREELEY, CO",Firestone,CO,80520,Grocery Client,DivisionM
9660002131,"DENVER-AURORA, CO",Highlands Ranch,CO,80126,Grocery Client,DivisionM
9660002132,"DENVER-AURORA, CO",Englewood,CO,80110,Grocery Client,DivisionM
9660002133,"DENVER-AURORA, CO",Highlands Ranch,CO,80130,Grocery Client,DivisionM
9660002134,"DENVER-AURORA, CO",Englewood,CO,80113,Grocery Client,DivisionM
9660002135,"DENVER-AURORA, CO",Bennett,CO,80102,Grocery Client,DivisionM
9660002136,"DENVER-AURORA, CO",Commerce City,CO,80022,Grocery Client,DivisionM
9660002137,"GREELEY, CO",Greeley,CO,80634,Grocery Client,DivisionM
9660002138,"DENVER-AURORA, CO",Broomfield,CO,80023,Grocery Client,DivisionM
9660002139,"COLORADO SPRINGS, CO",Colorado Springs,CO,80920,Grocery Client,DivisionM
9660002140,"DENVER-AURORA, CO",Arvada,CO,80003,Grocery Client,DivisionM
9660002141,"DENVER-AURORA, CO",Littleton,CO,80122,Grocery Client,DivisionM
9660002142,"DENVER-AURORA, CO",Glendale,CO,80246,Grocery Client,DivisionM
9660002143,"DENVER-AURORA, CO",Lakewood,CO,80226,Grocery Client,DivisionM
9660002144,"DENVER-AURORA, CO",Aurora,CO,80013,Grocery Client,DivisionM
9660002145,"COLORADO SPRINGS, CO",Colorado Springs,CO,80918,Grocery Client,DivisionM
9660002146,"DENVER-AURORA, CO",Castle Rock,CO,80104,Grocery Client,DivisionM
9660002147,"COLORADO SPRINGS, CO",Colorado Springs,CO,80907,Grocery Client,DivisionM
9660002148,"BOULDER, CO",Lafayette,CO,80026,Grocery Client,DivisionM
9660002149,"GRAND JUNCTION, CO",Grand Junction,CO,81503,Grocery Client,DivisionM
9660002150,"FARMINGTON, NM",Shiprock,NM,87420,Grocery Client,DivisionM
9660002151,NON-MET AREA,Montrose,CO,81401,Grocery Client,DivisionM
9660002152,NON-MET AREA,Delta,CO,81416,Grocery Client,DivisionM
9660002153,NON-MET AREA,Glenwood Springs,CO,81601,Grocery Client,DivisionM
9660002154,NON-MET AREA,Durango,CO,81301,Grocery Client,DivisionM
9660002155,NON-MET AREA,Cortez,CO,81321,Grocery Client,DivisionM
9660002156,NON-MET AREA,Moab,UT,84532,Grocery Client,DivisionM
9660002157,NON-MET AREA,Rawlins,WY,82301,Grocery Client,DivisionM
9660002158,"GRAND JUNCTION, CO",Fruita,CO,81521,Grocery Client,DivisionM
